"","Year","Region","Location","Area","Site","Latitude","Longitude","CaptureDate","CaptureTime","Species","Bander","Scribe","BandSize","MetalIn","FlagColorIn","FlagCodeIn","UpperLeftIn","LowerLeftIn","UpperRightIn","LowerRightIn","MetalOut","FlagColorOut","FlagCodeOut","UpperLeftOut","LowerLeftOut","UpperRightOut","LowerRightOut","TrackerType1","TrackerStatus1","TrackerID1","TrackerType2","TrackerStatus2","TrackerID2","Disposition","Status","Condition","AgeID","HowAged","FieldSex","CHDSex","HowSex","Culmen","CulmenDepth","CulmenWidth","NaresTip","TotalHead","TarsusDiagonal","Wing","p10","p10Exposed","Fat","Weight","CaptureMethod","NestBroodID","ChickAgeType","ChickHatchDate","ChickAge","FeatherCollected","FeatherType","Blood","BloodQuantity","BloodUse","OtherTests","comments.Tot.Tarsus.Covert.p10_length.Covert.p10_exposed.Weight.Cone_wt.RECAPBTWYR.RECAPWINYR.PHOTOS.MATE.MATE_ATTEND.BROOD_SIZE.REL_STATUS.ffm_p1.ffm_p2.ffm_p3.ffm_p4.ffm_p5.ffm_p6.ffm_p7.ffm_p8.ffm_p9.ffm_p10.ffm_s1.ffm_s2.ffm_s3.ffm_s4.ffm_s5.ffm_s6.ffm_s7.ffm_s8.ffm_s9.ffm_s10.tfm_1.tfm_2.tfm_3.tfm_4.tfm_5.tfm_6.bm_head.bm_neck.bm_back.bm_brst.bm_abd.blood_dna.blood_rna"
"697",2019,5,"NOME","TELLER RD","34 MI",64.814219,-165.985374,"7/5/2019","21:30","REKN","WAB","",2,"","","","",,"","","129232142","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.4,4.5,3.8,11.5,35.5,27.6,,2.5,0,,18.2,"Hand","1MK","Estimated_by_p10","7/2/2019",2.085470379,"N","","N","","","Fecal","AK19-045 tuft 7.8"
"698",2019,5,"NOME","TELLER RD","34 MI",64.814219,-165.985374,"7/5/2019","9:33","REKN","WAB","",2,"","","","",,"","","129232143","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.7,4.9,3.7,11.3,36.1,28.3,,2.1,0,,19.3,"Hand","1MK","Estimated_by_p10","7/3/2019",1.645622119,"N","","N","","","Fecal","AK19-047 tuft is 7.1"
"699",2019,5,"NOME","TELLER RD","34 MI",64.814219,-165.985374,"7/5/2019","21:30","REKN","WAB","",2,"","","","",,"","","129232144","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",13.6,4.5,3.5,9.3,33.1,26.3,,1.7,0,,15.5,"Hand","1MK","Estimated_by_p10","7/3/2019",1.136967184,"N","","N","","","Fecal","AK19-048 tuft 7.0"
"700",2019,5,"NOME","TELLER RD","34 MI",64.814219,-165.985374,"7/5/2019","21:36","REKN","WAB","",2,"","","","",,"","","129232145","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",15.8,4.9,3.9,11.1,37.1,27.3,,2.2,0,,18.4,"Hand","1MK","Estimated_by_p10","7/3/2019",1.761122477,"","","","","","","AK19-049 tuft 6.7"
"701",2019,5,"NOME","TELLER RD","34 MI",64.8163,-165.9397,"7/6/2019","17:23","REKN","JAJ","CFG",2,"123233844","FEDG","1LA","FEDG",,"R","M","123233844","FEDG","1LA","FEDG","Nothing","Y","M","RADIO","New","T640","","","","R","325","7","ATY","RC","M","M","BO",,,,,,,167,,,,103.6,"Mist","1LA","","",,"N","","N","","","","165.418"
"702",2019,5,"NOME","TELLER RD","34 MI",,,"7/6/2019","","REKN","WAB","",2,"129232136","","","",,"","M","129232136","FEDG","1LT","FEDG","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",26.3,6.8,4.5,18.5,53.2,35.6,,74.5,53.9,,89,"Hand","1HC","Estimated_by_p10","6/13/2019",22.34753763,"","","","","","","AK19-050"
"703",2019,5,"NOME","TELLER RD","37 MI",,,"7/6/2019","","REKN","WAB","",2,"","","","",,"","","DNR","","","","","","M","","","","","","","1","300","7","L","NF","U","","IC",24,6.3,4.5,17.1,49.8,32.2,,47.3,47.3,,68.4,"Hand","1LA","Estimated_by_p10","6/19/2019",16.08168941,"","","","","","","Ak19-051. Band wasn’t read"
"704",2019,5,"NOME","TELLER RD","Tombstone",,,"7/7/2019","","REKN","WAB","",2,"129232110","","","",,"","M","129232110","FEDG","1MC","FEDG","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",25.6,6.4,4.4,18,53.7,33.5,,79.1,63.1,,92.1,"Hand","1KX","Estimated_by_p10","6/13/2019",23.56194759,"","","","","","","1MC AK19-052"
"705",2019,5,"NOME","TELLER RD","Tombstone",,,"7/7/2019","","REKN","WAB","",2,"129232111","","","",,"","M","129232111","FEDG","1LX","FEDG","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",25.4,6.5,4.3,18.2,53.7,31.4,,78.5,60.7,,87,"Hand","1KX","Estimated_by_p10","6/13/2019",23.39928283,"","","","","","","1LX AK19-053"
"706",2019,5,"NOME","TELLER RD","34 MI",,,"7/9/2019","","REKN","WAB","",2,"129232137","","","",,"","M","129232137","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",25.7,6.7,4.2,17.5,52.7,34.2,,62,44.3,,86.3,"Hand","1LA","Estimated_by_p10","6/19/2019",19.33574919,"","","","","","","Flagged this capture. No poop."
"707",2019,5,"NOME","TELLER RD","34 MI",,,"7/9/2019","","REKN","WAB","",2,"129232142","","","",,"","M","129232142","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",20,5.7,4.2,14.4,42.6,31.3,,13.6,2,,37.7,"Hand","1MK","Estimated_by_p10","7/1/2019",7.801868663,"","","","","","","Poop ak19-54. Tuft 1.9"
"708",2019,5,"NOME","TELLER RD","34 MI",,,"7/9/2019","","REKN","WAB","",2,"129232144","","","",,"","M","129232144","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",18,5.4,3.8,12.6,39.2,28,,10,0.7,,31.9,"Hand","1MK","Estimated_by_p10","7/2/2019",6.495143645,"","","","","","","Tuft 7.9. Poop ak19-055. "
"709",2019,5,"NOME","TELLER RD","34 MI",,,"7/11/2019","","REKN","WAB","",2,"129232137","","","",,"","M","129232137","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",27.2,6.5,4.4,18.5,54.5,34.5,,69.4,54.3,,87.6,"Hand","1LA","Estimated_by_p10","6/19/2019",21.07639952,"","","","","","","Flag 1MV. Ak19-059 poop"
"710",2019,5,"NOME","TELLER RD","34 MI",,,"7/11/2019","","REKN","WAB","",2,"129232138","","","",,"","M","129232138","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",27.9,6.5,4.5,19.4,54.6,34.6,,69.2,48.9,,90,"Hand","1LA","Estimated_by_p10","6/19/2019",21.02790051,"","","","","","","Poop ak19-059. Flagged 1ML"
"711",2019,5,"NOME","TELLER RD","34 MI",,,"7/11/2019","","REKN","WAB","",2,"129232142","","","",,"","M","129232142","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",21.9,6.1,4.3,15.6,45.7,32.3,,22.5,6.8,,50.4,"Hand","1MK","Estimated_by_p10","6/30/2019",10.39022434,"","","","","","","Ak19-057 poop. No tuft."
"712",2019,5,"NOME","TELLER RD","34 MI",,,"7/11/2019","","REKN","WAB","",2,"129232144","","","",,"","M","129232144","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",20.1,5.8,4.2,14,42.6,31.1,,18.8,4,,44.9,"Hand","1MK","Estimated_by_p10","7/1/2019",9.388878025,"","","","","","","Ak19-057 poop. Tuft 6. "
"713",2019,5,"NOME","TELLER RD","34 MI",,,"7/14/2019","","REKN","WAB","",2,"129232137","","","",,"","M","129232137","FEDG","1MV","FEDG","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",28.7,6.9,4.5,19.4,56.1,34.4,,81.9,68.6,,95.2,"Hand","1LA","Estimated_by_p10","6/19/2019",24.34027921,"","","","","","","1MV. Ak19-061 poop"
"714",2019,5,"NOME","TELLER RD","34 MI",,,"7/14/2019","","REKN","WAB","",2,"129232138","","","",,"","M","129232138","FEDG","1ML","FEDG","","Y","M","","","","","","","R","301","7","L","NF","U","","IC",29.4,6.7,4.6,20,56.6,34.6,,81.6,65.4,,97.3,"Hand","1LA","Estimated_by_p10","6/19/2019",24.25528716,"","","","","","","1ML. No poop."
"715",2019,5,"NOME","TELLER RD","34 MI",,,"7/14/2019","","REKN","WAB","",2,"129232144","","","",,"","M","129232144","","","","","","M","","","","","","","R","300","7","L","NF","U","","IC",22.2,6.1,4.1,15.4,45.8,32.4,,34.9,10,,57.1,"Hand","1MK","Estimated_by_p10","6/30/2019",13.35756363,"","","","","","","AK19-060"
